"","REG","PROV","NOME_REGIONE","NOME_PROVINCIA","NOME_COMUNE","COD_PROVCOM","TIPO_COMUNE","CL_ETA","GE","M_15","M_16","M_17","M_18","M_19","M_20","F_15","F_16","F_17","F_18","F_19","F_20","T_15","T_16","T_17","T_18","T_19","T_20"
"776",3,98,"Lombardia","Lodi","Codogno",98019,1,18,313,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"777",3,98,"Lombardia","Lodi","Codogno",98019,1,18,314,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"778",3,98,"Lombardia","Lodi","Codogno",98019,1,18,316,0,0,0,0,1,"1",0,0,0,0,0,"0",0,0,0,0,1,"1"
"779",3,98,"Lombardia","Lodi","Codogno",98019,1,18,317,1,0,0,0,0,"1",0,0,0,0,0,"1",1,0,0,0,0,"2"
"780",3,98,"Lombardia","Lodi","Codogno",98019,1,18,320,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"781",3,98,"Lombardia","Lodi","Codogno",98019,1,18,321,0,0,0,0,0,"0",0,0,0,0,0,"2",0,0,0,0,0,"2"
"782",3,98,"Lombardia","Lodi","Codogno",98019,1,18,322,1,0,0,0,0,"0",0,1,0,0,0,"1",1,1,0,0,0,"1"
"783",3,98,"Lombardia","Lodi","Codogno",98019,1,18,324,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"784",3,98,"Lombardia","Lodi","Codogno",98019,1,18,325,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"785",3,98,"Lombardia","Lodi","Codogno",98019,1,18,326,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"786",3,98,"Lombardia","Lodi","Codogno",98019,1,18,327,0,0,0,0,1,"1",0,0,0,0,0,"1",0,0,0,0,1,"2"
"787",3,98,"Lombardia","Lodi","Codogno",98019,1,18,328,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"788",3,98,"Lombardia","Lodi","Codogno",98019,1,18,330,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"789",3,98,"Lombardia","Lodi","Codogno",98019,1,18,401,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"790",3,98,"Lombardia","Lodi","Codogno",98019,1,18,402,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"791",3,98,"Lombardia","Lodi","Codogno",98019,1,18,404,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"792",3,98,"Lombardia","Lodi","Codogno",98019,1,18,405,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"793",3,98,"Lombardia","Lodi","Codogno",98019,1,18,406,1,0,0,0,1,"0",1,0,0,0,0,"0",2,0,0,0,1,"0"
"794",3,98,"Lombardia","Lodi","Codogno",98019,1,18,408,0,0,0,0,1,"0",1,0,0,0,0,"0",1,0,0,0,1,"0"
"795",3,98,"Lombardia","Lodi","Codogno",98019,1,18,410,0,0,0,0,1,"0",0,0,0,0,1,"0",0,0,0,0,2,"0"
"796",3,98,"Lombardia","Lodi","Codogno",98019,1,18,413,0,0,0,0,0,"0",0,0,0,0,0,"2",0,0,0,0,0,"2"
"797",3,98,"Lombardia","Lodi","Codogno",98019,1,18,414,0,1,1,0,0,"0",0,0,0,0,0,"0",0,1,1,0,0,"0"
"798",3,98,"Lombardia","Lodi","Codogno",98019,1,18,415,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"799",3,98,"Lombardia","Lodi","Codogno",98019,1,18,417,0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d."
"800",3,98,"Lombardia","Lodi","Codogno",98019,1,18,421,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"801",3,98,"Lombardia","Lodi","Codogno",98019,1,18,423,0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d."
"802",3,98,"Lombardia","Lodi","Codogno",98019,1,18,428,0,1,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,1,0,0,0,"n.d."
"803",3,98,"Lombardia","Lodi","Codogno",98019,1,18,429,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"804",3,98,"Lombardia","Lodi","Codogno",98019,1,19,103,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"805",3,98,"Lombardia","Lodi","Codogno",98019,1,19,104,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"806",3,98,"Lombardia","Lodi","Codogno",98019,1,19,107,0,0,0,0,0,"0",1,0,1,0,0,"0",1,0,1,0,0,"0"
"807",3,98,"Lombardia","Lodi","Codogno",98019,1,19,112,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"808",3,98,"Lombardia","Lodi","Codogno",98019,1,19,115,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"809",3,98,"Lombardia","Lodi","Codogno",98019,1,19,116,0,0,0,1,0,"0",0,0,0,0,0,"1",0,0,0,1,0,"1"
"810",3,98,"Lombardia","Lodi","Codogno",98019,1,19,118,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"811",3,98,"Lombardia","Lodi","Codogno",98019,1,19,121,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"812",3,98,"Lombardia","Lodi","Codogno",98019,1,19,122,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"813",3,98,"Lombardia","Lodi","Codogno",98019,1,19,125,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"814",3,98,"Lombardia","Lodi","Codogno",98019,1,19,126,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"815",3,98,"Lombardia","Lodi","Codogno",98019,1,19,128,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"816",3,98,"Lombardia","Lodi","Codogno",98019,1,19,129,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"817",3,98,"Lombardia","Lodi","Codogno",98019,1,19,203,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"818",3,98,"Lombardia","Lodi","Codogno",98019,1,19,204,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"819",3,98,"Lombardia","Lodi","Codogno",98019,1,19,205,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"820",3,98,"Lombardia","Lodi","Codogno",98019,1,19,206,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"821",3,98,"Lombardia","Lodi","Codogno",98019,1,19,208,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"822",3,98,"Lombardia","Lodi","Codogno",98019,1,19,211,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"823",3,98,"Lombardia","Lodi","Codogno",98019,1,19,214,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"824",3,98,"Lombardia","Lodi","Codogno",98019,1,19,216,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"825",3,98,"Lombardia","Lodi","Codogno",98019,1,19,220,0,0,0,0,0,"0",0,1,0,1,0,"0",0,1,0,1,0,"0"
"826",3,98,"Lombardia","Lodi","Codogno",98019,1,19,221,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"827",3,98,"Lombardia","Lodi","Codogno",98019,1,19,224,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"828",3,98,"Lombardia","Lodi","Codogno",98019,1,19,225,0,0,0,0,0,"0",1,0,1,0,0,"0",1,0,1,0,0,"0"
"829",3,98,"Lombardia","Lodi","Codogno",98019,1,19,301,0,0,0,0,0,"0",0,0,0,0,1,"1",0,0,0,0,1,"1"
"830",3,98,"Lombardia","Lodi","Codogno",98019,1,19,302,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"831",3,98,"Lombardia","Lodi","Codogno",98019,1,19,303,0,0,0,0,0,"0",0,0,0,0,0,"2",0,0,0,0,0,"2"
"832",3,98,"Lombardia","Lodi","Codogno",98019,1,19,304,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"833",3,98,"Lombardia","Lodi","Codogno",98019,1,19,306,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"834",3,98,"Lombardia","Lodi","Codogno",98019,1,19,309,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"835",3,98,"Lombardia","Lodi","Codogno",98019,1,19,310,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"836",3,98,"Lombardia","Lodi","Codogno",98019,1,19,311,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"837",3,98,"Lombardia","Lodi","Codogno",98019,1,19,312,0,0,0,1,0,"0",0,0,0,1,0,"0",0,0,0,2,0,"0"
"838",3,98,"Lombardia","Lodi","Codogno",98019,1,19,313,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"839",3,98,"Lombardia","Lodi","Codogno",98019,1,19,314,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"840",3,98,"Lombardia","Lodi","Codogno",98019,1,19,315,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"841",3,98,"Lombardia","Lodi","Codogno",98019,1,19,317,0,1,0,0,0,"1",0,0,0,0,0,"0",0,1,0,0,0,"1"
"842",3,98,"Lombardia","Lodi","Codogno",98019,1,19,319,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"843",3,98,"Lombardia","Lodi","Codogno",98019,1,19,320,0,0,0,0,0,"1",1,0,0,0,0,"0",1,0,0,0,0,"1"
"844",3,98,"Lombardia","Lodi","Codogno",98019,1,19,322,0,0,0,0,0,"0",0,0,1,0,0,"1",0,0,1,0,0,"1"
"845",3,98,"Lombardia","Lodi","Codogno",98019,1,19,323,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"846",3,98,"Lombardia","Lodi","Codogno",98019,1,19,327,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"847",3,98,"Lombardia","Lodi","Codogno",98019,1,19,328,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"848",3,98,"Lombardia","Lodi","Codogno",98019,1,19,329,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"849",3,98,"Lombardia","Lodi","Codogno",98019,1,19,401,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"850",3,98,"Lombardia","Lodi","Codogno",98019,1,19,402,0,0,0,0,0,"0",0,0,0,0,0,"2",0,0,0,0,0,"2"
"851",3,98,"Lombardia","Lodi","Codogno",98019,1,19,403,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"852",3,98,"Lombardia","Lodi","Codogno",98019,1,19,407,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"853",3,98,"Lombardia","Lodi","Codogno",98019,1,19,409,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"854",3,98,"Lombardia","Lodi","Codogno",98019,1,19,410,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"855",3,98,"Lombardia","Lodi","Codogno",98019,1,19,413,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"856",3,98,"Lombardia","Lodi","Codogno",98019,1,19,417,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"857",3,98,"Lombardia","Lodi","Codogno",98019,1,19,418,0,0,0,0,0,"n.d.",0,1,1,0,0,"n.d.",0,1,1,0,0,"n.d."
"858",3,98,"Lombardia","Lodi","Codogno",98019,1,19,420,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"859",3,98,"Lombardia","Lodi","Codogno",98019,1,19,422,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"860",3,98,"Lombardia","Lodi","Codogno",98019,1,19,429,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"861",3,98,"Lombardia","Lodi","Codogno",98019,1,19,430,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"862",3,98,"Lombardia","Lodi","Codogno",98019,1,20,103,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"863",3,98,"Lombardia","Lodi","Codogno",98019,1,20,107,0,1,0,0,0,"0",1,0,0,0,0,"0",1,1,0,0,0,"0"
"864",3,98,"Lombardia","Lodi","Codogno",98019,1,20,108,0,0,0,0,1,"0",0,0,0,0,0,"1",0,0,0,0,1,"1"
"865",3,98,"Lombardia","Lodi","Codogno",98019,1,20,110,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"866",3,98,"Lombardia","Lodi","Codogno",98019,1,20,112,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"867",3,98,"Lombardia","Lodi","Codogno",98019,1,20,113,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"868",3,98,"Lombardia","Lodi","Codogno",98019,1,20,115,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"869",3,98,"Lombardia","Lodi","Codogno",98019,1,20,122,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"870",3,98,"Lombardia","Lodi","Codogno",98019,1,20,123,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"871",3,98,"Lombardia","Lodi","Codogno",98019,1,20,124,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"872",3,98,"Lombardia","Lodi","Codogno",98019,1,20,125,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"873",3,98,"Lombardia","Lodi","Codogno",98019,1,20,126,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"874",3,98,"Lombardia","Lodi","Codogno",98019,1,20,127,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"875",3,98,"Lombardia","Lodi","Codogno",98019,1,20,128,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"876",3,98,"Lombardia","Lodi","Codogno",98019,1,20,129,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"877",3,98,"Lombardia","Lodi","Codogno",98019,1,20,201,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"878",3,98,"Lombardia","Lodi","Codogno",98019,1,20,205,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"879",3,98,"Lombardia","Lodi","Codogno",98019,1,20,211,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"880",3,98,"Lombardia","Lodi","Codogno",98019,1,20,218,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"881",3,98,"Lombardia","Lodi","Codogno",98019,1,20,303,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"882",3,98,"Lombardia","Lodi","Codogno",98019,1,20,304,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"883",3,98,"Lombardia","Lodi","Codogno",98019,1,20,307,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"884",3,98,"Lombardia","Lodi","Codogno",98019,1,20,309,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"885",3,98,"Lombardia","Lodi","Codogno",98019,1,20,311,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"886",3,98,"Lombardia","Lodi","Codogno",98019,1,20,317,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"887",3,98,"Lombardia","Lodi","Codogno",98019,1,20,319,0,0,0,0,1,"0",0,0,0,0,1,"0",0,0,0,0,2,"0"
"888",3,98,"Lombardia","Lodi","Codogno",98019,1,20,320,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"889",3,98,"Lombardia","Lodi","Codogno",98019,1,20,324,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"890",3,98,"Lombardia","Lodi","Codogno",98019,1,20,326,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"891",3,98,"Lombardia","Lodi","Codogno",98019,1,20,327,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"892",3,98,"Lombardia","Lodi","Codogno",98019,1,20,330,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"893",3,98,"Lombardia","Lodi","Codogno",98019,1,20,401,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"894",3,98,"Lombardia","Lodi","Codogno",98019,1,20,406,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"895",3,98,"Lombardia","Lodi","Codogno",98019,1,20,409,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"896",3,98,"Lombardia","Lodi","Codogno",98019,1,20,412,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"897",3,98,"Lombardia","Lodi","Codogno",98019,1,20,414,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"898",3,98,"Lombardia","Lodi","Codogno",98019,1,21,101,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"899",3,98,"Lombardia","Lodi","Codogno",98019,1,21,120,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"900",3,98,"Lombardia","Lodi","Codogno",98019,1,21,125,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"901",3,98,"Lombardia","Lodi","Codogno",98019,1,21,129,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"902",3,98,"Lombardia","Lodi","Codogno",98019,1,21,227,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"903",3,98,"Lombardia","Lodi","Codogno",98019,1,21,303,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"904",3,98,"Lombardia","Lodi","Codogno",98019,1,21,316,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"905",3,98,"Lombardia","Lodi","Codogno",98019,1,21,405,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"906",3,98,"Lombardia","Lodi","Codogno",98019,1,21,423,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"907",3,98,"Lombardia","Lodi","Codogno",98019,1,21,427,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"908",3,98,"Lombardia","Lodi","Fombio",98026,1,0,331,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"909",3,98,"Lombardia","Lodi","Fombio",98026,1,9,125,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"910",3,98,"Lombardia","Lodi","Fombio",98026,1,10,114,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"911",3,98,"Lombardia","Lodi","Fombio",98026,1,11,111,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"912",3,98,"Lombardia","Lodi","Fombio",98026,1,11,323,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"913",3,98,"Lombardia","Lodi","Fombio",98026,1,13,217,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"914",3,98,"Lombardia","Lodi","Fombio",98026,1,13,306,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"915",3,98,"Lombardia","Lodi","Fombio",98026,1,13,311,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"916",3,98,"Lombardia","Lodi","Fombio",98026,1,13,319,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"917",3,98,"Lombardia","Lodi","Fombio",98026,1,14,216,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"918",3,98,"Lombardia","Lodi","Fombio",98026,1,14,225,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"919",3,98,"Lombardia","Lodi","Fombio",98026,1,14,306,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"920",3,98,"Lombardia","Lodi","Fombio",98026,1,14,308,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"921",3,98,"Lombardia","Lodi","Fombio",98026,1,15,126,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"922",3,98,"Lombardia","Lodi","Fombio",98026,1,15,308,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"923",3,98,"Lombardia","Lodi","Fombio",98026,1,15,310,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"924",3,98,"Lombardia","Lodi","Fombio",98026,1,15,326,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"925",3,98,"Lombardia","Lodi","Fombio",98026,1,15,327,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"926",3,98,"Lombardia","Lodi","Fombio",98026,1,16,122,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"927",3,98,"Lombardia","Lodi","Fombio",98026,1,16,303,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"928",3,98,"Lombardia","Lodi","Fombio",98026,1,16,307,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"929",3,98,"Lombardia","Lodi","Fombio",98026,1,16,308,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"930",3,98,"Lombardia","Lodi","Fombio",98026,1,16,420,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"931",3,98,"Lombardia","Lodi","Fombio",98026,1,17,108,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"932",3,98,"Lombardia","Lodi","Fombio",98026,1,17,123,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"933",3,98,"Lombardia","Lodi","Fombio",98026,1,17,202,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"934",3,98,"Lombardia","Lodi","Fombio",98026,1,17,226,1,0,0,0,0,"0",0,0,0,0,0,"1",1,0,0,0,0,"1"
"935",3,98,"Lombardia","Lodi","Fombio",98026,1,17,312,1,0,0,0,0,"1",0,0,0,0,0,"0",1,0,0,0,0,"1"
"936",3,98,"Lombardia","Lodi","Fombio",98026,1,17,316,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"937",3,98,"Lombardia","Lodi","Fombio",98026,1,17,322,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"938",3,98,"Lombardia","Lodi","Fombio",98026,1,17,326,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"939",3,98,"Lombardia","Lodi","Fombio",98026,1,17,328,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"940",3,98,"Lombardia","Lodi","Fombio",98026,1,17,430,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"941",3,98,"Lombardia","Lodi","Fombio",98026,1,18,128,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"942",3,98,"Lombardia","Lodi","Fombio",98026,1,18,220,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"943",3,98,"Lombardia","Lodi","Fombio",98026,1,18,302,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"944",3,98,"Lombardia","Lodi","Fombio",98026,1,18,310,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"945",3,98,"Lombardia","Lodi","Fombio",98026,1,18,312,0,0,1,0,0,"0",0,0,0,0,0,"1",0,0,1,0,0,"1"
"946",3,98,"Lombardia","Lodi","Fombio",98026,1,18,318,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"947",3,98,"Lombardia","Lodi","Fombio",98026,1,18,412,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"948",3,98,"Lombardia","Lodi","Fombio",98026,1,18,418,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"949",3,98,"Lombardia","Lodi","Fombio",98026,1,18,419,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"950",3,98,"Lombardia","Lodi","Fombio",98026,1,18,426,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"951",3,98,"Lombardia","Lodi","Fombio",98026,1,19,116,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"952",3,98,"Lombardia","Lodi","Fombio",98026,1,19,203,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"953",3,98,"Lombardia","Lodi","Fombio",98026,1,19,330,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"954",3,98,"Lombardia","Lodi","Fombio",98026,1,19,402,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"955",3,98,"Lombardia","Lodi","Fombio",98026,1,19,403,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"956",3,98,"Lombardia","Lodi","Fombio",98026,1,20,127,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"957",3,98,"Lombardia","Lodi","Fombio",98026,1,20,301,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"958",3,98,"Lombardia","Lodi","Fombio",98026,1,21,415,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"959",3,98,"Lombardia","Lodi","Maleo",98035,1,11,316,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"960",3,98,"Lombardia","Lodi","Maleo",98035,1,12,119,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"961",3,98,"Lombardia","Lodi","Maleo",98035,1,12,329,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"962",3,98,"Lombardia","Lodi","Maleo",98035,1,12,421,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
